2021-03-08 15:38:19 [main] DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2021-03-08 15:38:19 [main] DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: default
	persistence provider classname: null
	classloader: jdk.internal.loader.ClassLoaders$AppClassLoader@5451c3a8
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: HikariDataSource (null)
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/AU-Project-Team-2/Backend/target/test-classes/
	Shared Cache Mode: UNSPECIFIED
	Validation Mode: AUTO
	Jar files URLs []
	Managed classes names [
		com.au.discussionforum.model.Answer
		com.au.discussionforum.model.QuesKeywords
		com.au.discussionforum.model.Question
		com.au.discussionforum.model.Topic
		com.au.discussionforum.model.User
		com.au.discussionforum.model.UserTopic]
	Mapping files names []
	Properties []
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2021-03-08 15:38:19 [main] DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2021-03-08 15:38:19 [main] INFO  Version:44 - HHH000412: Hibernate ORM core version 5.4.28.Final
2021-03-08 15:38:26 [main] DEBUG JaccIntegrator:80 - Skipping JACC integration as it was not enabled
2021-03-08 15:38:26 [main] DEBUG SessionFactoryImpl:300 - Instantiated session factory
2021-03-08 15:38:26 [main] DEBUG TypeConfiguration$Scope:157 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@3b7e5726] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@2f39d6]
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.QuesKeywords] is safe
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.QuesKeywords
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.Answer] is safe
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.Answer
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.Question] is safe
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.Question
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.User] is safe
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.User
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.UserTopic] is safe
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.UserTopic
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.au.discussionforum.model.Topic] is safe
2021-03-08 15:38:26 [main] DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.au.discussionforum.model.Topic
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3924 - Static SQL for entity: com.au.discussionforum.model.QuesKeywords
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3929 -  Version select: select ques_keywords_id from ques_keywords where ques_keywords_id =?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3932 -  Snapshot select: select queskeywor_.ques_keywords_id, queskeywor_.keyword as keyword2_1_, queskeywor_.ques_id as ques_id3_1_ from ques_keywords queskeywor_ where queskeywor_.ques_keywords_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Insert 0: insert into ques_keywords (keyword, ques_id, ques_keywords_id) values (?, ?, ?)
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Update 0: update ques_keywords set keyword=?, ques_id=? where ques_keywords_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Delete 0: delete from ques_keywords where ques_keywords_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3940 -  Identity insert: insert into ques_keywords (keyword, ques_id) values (?, ?)
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@48f181ee]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : keyword
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@561aad89]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.body
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.marked
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.title
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.topic
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@52d8ada]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.topic.topicName
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@773a0f25]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.email
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.password
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.photo
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.username
2021-03-08 15:38:26 [main] DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-08 15:38:26 [main] DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-08 15:38:26 [main] DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.au.discussionforum.model.QuesKeywords)
    - Returns
       - EntityReturnImpl(entity=com.au.discussionforum.model.QuesKeywords, querySpaceUid=<gen:0>, path=com.au.discussionforum.model.QuesKeywords)
          - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.Question, querySpaceUid=<gen:1>, path=com.au.discussionforum.model.QuesKeywords.question)
             - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.Topic, querySpaceUid=<gen:2>, path=com.au.discussionforum.model.QuesKeywords.question.topic)
             - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.User, querySpaceUid=<gen:3>, path=com.au.discussionforum.model.QuesKeywords.question.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.au.discussionforum.model.QuesKeywords)
          - SQL table alias mapping - queskeywor0_
          - alias suffix - 0_
          - suffixed key columns - {ques_key1_1_0_}
          - JOIN (JoinDefinedByMetadata(question)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.au.discussionforum.model.Question)
                - SQL table alias mapping - question1_
                - alias suffix - 1_
                - suffixed key columns - {ques_id1_2_1_}
                - JOIN (JoinDefinedByMetadata(topic)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.au.discussionforum.model.Topic)
                      - SQL table alias mapping - topic2_
                      - alias suffix - 2_
                      - suffixed key columns - {topic_id1_3_2_}
                - JOIN (JoinDefinedByMetadata(user)) : <gen:1> -> <gen:3>
                   - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.au.discussionforum.model.User)
                      - SQL table alias mapping - user3_
                      - alias suffix - 3_
                      - suffixed key columns - {user_id1_4_3_}

2021-03-08 15:38:26 [main] DEBUG EntityLoader:129 - Static select for entity com.au.discussionforum.model.QuesKeywords [NONE]: select queskeywor0_.ques_keywords_id as ques_key1_1_0_, queskeywor0_.keyword as keyword2_1_0_, queskeywor0_.ques_id as ques_id3_1_0_, question1_.ques_id as ques_id1_2_1_, question1_.body as body2_2_1_, question1_.marked as marked3_2_1_, question1_.title as title4_2_1_, question1_.topic_id as topic_id5_2_1_, question1_.user_id as user_id6_2_1_, topic2_.topic_id as topic_id1_3_2_, topic2_.topic_name as topic_na2_3_2_, user3_.user_id as user_id1_4_3_, user3_.email as email2_4_3_, user3_.password as password3_4_3_, user3_.photo as photo4_4_3_, user3_.username as username5_4_3_ from ques_keywords queskeywor0_ left outer join question question1_ on queskeywor0_.ques_id=question1_.ques_id left outer join topic topic2_ on question1_.topic_id=topic2_.topic_id left outer join user user3_ on question1_.user_id=user3_.user_id where queskeywor0_.ques_keywords_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3924 - Static SQL for entity: com.au.discussionforum.model.Answer
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3929 -  Version select: select ans_id from answer where ans_id =?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3932 -  Snapshot select: select answer_.ans_id, answer_.answer_body as answer_b2_0_, answer_.correct as correct3_0_, answer_.ques_id as ques_id4_0_, answer_.user_id as user_id5_0_ from answer answer_ where answer_.ans_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Insert 0: insert into answer (answer_body, correct, ques_id, user_id, ans_id) values (?, ?, ?, ?, ?)
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Update 0: update answer set answer_body=?, correct=?, ques_id=?, user_id=? where ans_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Delete 0: delete from answer where ans_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3940 -  Identity insert: insert into answer (answer_body, correct, ques_id, user_id) values (?, ?, ?, ?)
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@63ad7c57]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : answerBody
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : correct
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4c18d20d]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.body
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.marked
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.title
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.topic
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3474c047]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.topic.topicName
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@305fffee]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.email
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.password
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.photo
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : question.user.username
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@44ce881]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.email
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.password
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.photo
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.username
2021-03-08 15:38:26 [main] DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-08 15:38:26 [main] DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-08 15:38:26 [main] DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.au.discussionforum.model.Answer)
    - Returns
       - EntityReturnImpl(entity=com.au.discussionforum.model.Answer, querySpaceUid=<gen:0>, path=com.au.discussionforum.model.Answer)
          - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.Question, querySpaceUid=<gen:1>, path=com.au.discussionforum.model.Answer.question)
             - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.Topic, querySpaceUid=<gen:2>, path=com.au.discussionforum.model.Answer.question.topic)
             - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.User, querySpaceUid=<gen:3>, path=com.au.discussionforum.model.Answer.question.user)
          - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.User, querySpaceUid=<gen:4>, path=com.au.discussionforum.model.Answer.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.au.discussionforum.model.Answer)
          - SQL table alias mapping - answer0_
          - alias suffix - 0_
          - suffixed key columns - {ans_id1_0_0_}
          - JOIN (JoinDefinedByMetadata(question)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.au.discussionforum.model.Question)
                - SQL table alias mapping - question1_
                - alias suffix - 1_
                - suffixed key columns - {ques_id1_2_1_}
                - JOIN (JoinDefinedByMetadata(topic)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.au.discussionforum.model.Topic)
                      - SQL table alias mapping - topic2_
                      - alias suffix - 2_
                      - suffixed key columns - {topic_id1_3_2_}
                - JOIN (JoinDefinedByMetadata(user)) : <gen:1> -> <gen:3>
                   - EntityQuerySpaceImpl(uid=<gen:3>, entity=com.au.discussionforum.model.User)
                      - SQL table alias mapping - user3_
                      - alias suffix - 3_
                      - suffixed key columns - {user_id1_4_3_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:4>
             - EntityQuerySpaceImpl(uid=<gen:4>, entity=com.au.discussionforum.model.User)
                - SQL table alias mapping - user4_
                - alias suffix - 4_
                - suffixed key columns - {user_id1_4_4_}

2021-03-08 15:38:26 [main] DEBUG EntityLoader:129 - Static select for entity com.au.discussionforum.model.Answer [NONE]: select answer0_.ans_id as ans_id1_0_0_, answer0_.answer_body as answer_b2_0_0_, answer0_.correct as correct3_0_0_, answer0_.ques_id as ques_id4_0_0_, answer0_.user_id as user_id5_0_0_, question1_.ques_id as ques_id1_2_1_, question1_.body as body2_2_1_, question1_.marked as marked3_2_1_, question1_.title as title4_2_1_, question1_.topic_id as topic_id5_2_1_, question1_.user_id as user_id6_2_1_, topic2_.topic_id as topic_id1_3_2_, topic2_.topic_name as topic_na2_3_2_, user3_.user_id as user_id1_4_3_, user3_.email as email2_4_3_, user3_.password as password3_4_3_, user3_.photo as photo4_4_3_, user3_.username as username5_4_3_, user4_.user_id as user_id1_4_4_, user4_.email as email2_4_4_, user4_.password as password3_4_4_, user4_.photo as photo4_4_4_, user4_.username as username5_4_4_ from answer answer0_ left outer join question question1_ on answer0_.ques_id=question1_.ques_id left outer join topic topic2_ on question1_.topic_id=topic2_.topic_id left outer join user user3_ on question1_.user_id=user3_.user_id left outer join user user4_ on answer0_.user_id=user4_.user_id where answer0_.ans_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3924 - Static SQL for entity: com.au.discussionforum.model.Question
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3929 -  Version select: select ques_id from question where ques_id =?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3932 -  Snapshot select: select question_.ques_id, question_.body as body2_2_, question_.marked as marked3_2_, question_.title as title4_2_, question_.topic_id as topic_id5_2_, question_.user_id as user_id6_2_ from question question_ where question_.ques_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Insert 0: insert into question (body, marked, title, topic_id, user_id, ques_id) values (?, ?, ?, ?, ?, ?)
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Update 0: update question set body=?, marked=?, title=?, topic_id=?, user_id=? where ques_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:394 -  Delete 0: delete from question where ques_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3940 -  Identity insert: insert into question (body, marked, title, topic_id, user_id) values (?, ?, ?, ?, ?)
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1f7a8a33]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : body
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : marked
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : title
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : topic
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@294bdbbe]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : topic.topicName
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user
2021-03-08 15:38:26 [main] DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1f393dc2]
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.email
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.password
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.photo
2021-03-08 15:38:26 [main] DEBUG MetamodelGraphWalker:146 - Visiting attribute path : user.username
2021-03-08 15:38:26 [main] DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2021-03-08 15:38:26 [main] DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2021-03-08 15:38:26 [main] DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.au.discussionforum.model.Question)
    - Returns
       - EntityReturnImpl(entity=com.au.discussionforum.model.Question, querySpaceUid=<gen:0>, path=com.au.discussionforum.model.Question)
          - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.Topic, querySpaceUid=<gen:1>, path=com.au.discussionforum.model.Question.topic)
          - EntityAttributeFetchImpl(entity=com.au.discussionforum.model.User, querySpaceUid=<gen:2>, path=com.au.discussionforum.model.Question.user)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.au.discussionforum.model.Question)
          - SQL table alias mapping - question0_
          - alias suffix - 0_
          - suffixed key columns - {ques_id1_2_0_}
          - JOIN (JoinDefinedByMetadata(topic)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=com.au.discussionforum.model.Topic)
                - SQL table alias mapping - topic1_
                - alias suffix - 1_
                - suffixed key columns - {topic_id1_3_1_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:2>
             - EntityQuerySpaceImpl(uid=<gen:2>, entity=com.au.discussionforum.model.User)
                - SQL table alias mapping - user2_
                - alias suffix - 2_
                - suffixed key columns - {user_id1_4_2_}

2021-03-08 15:38:26 [main] DEBUG EntityLoader:129 - Static select for entity com.au.discussionforum.model.Question [NONE]: select question0_.ques_id as ques_id1_2_0_, question0_.body as body2_2_0_, question0_.marked as marked3_2_0_, question0_.title as title4_2_0_, question0_.topic_id as topic_id5_2_0_, question0_.user_id as user_id6_2_0_, topic1_.topic_id as topic_id1_3_1_, topic1_.topic_name as topic_na2_3_1_, user2_.user_id as user_id1_4_2_, user2_.email as email2_4_2_, user2_.password as password3_4_2_, user2_.photo as photo4_4_2_, user2_.username as username5_4_2_ from question question0_ left outer join topic topic1_ on question0_.topic_id=topic1_.topic_id left outer join user user2_ on question0_.user_id=user2_.user_id where question0_.ques_id=?
2021-03-08 15:38:26 [main] DEBUG AbstractEntityPersister:3924 - Static SQL for entity: com.au.discussionforum.model.User
